  781 168.71   0.89 05 16  +38 50    30  20   0.065 4 5   0 S 227
  782 169.02 -15.54 04 16  +28 05    15  10   0.032 2 5   0 IC  359
  783 169.24  -0.94 05 10  +37 20    10   8   0.015 3 5 116
  784 169.24  -0.94 05 10  +37 20     2   2   0.002 3 1 116 S 228
  785 169.30 -14.89 04 19  +28 20     5   5   0.011 3 4   0 DG  30
  786 170.00 -18.29 04 10  +25 30   180 100   2.669 3 4  64 IC  360
  787 171.10   0.22 05 20  +36 30   180  20   1.134 4 6  57
  788 171.88 -15.66 04 24  +25 59     5   2   0.002 3 4  64 C 33
  789 171.92   3.27 05 35  +37 30   120  30   0.986 4 6   0
  790 172.02  30.47 07 54  +47 20    30  10   0.103 2 6   0
  791 172.07  -2.72 05 11  +34 00   100  30   0.493 3 3  57
  792 172.09  -9.72 04 45  +29 42    10   6   0.018 1 4   0
  793 172.09 -14.64 04 28  +26 30   360 120   6.620 4 6  64
  794 172.15  -0.01 05 22  +35 30    55  10   0.173 3 3  57
  795 172.16  -2.02 05 14  +34 20    50  30   0.331 3 2  57 IC  405
  796 172.56  -2.05 05 15  +34 00   240 240   8.412 3 4  57
  797 172.72   2.04 05 32  +36 10    60  10   0.120 4 6   0
  798 172.98  -7.37 04 56  +30 29     8   5   0.011 1 4   0 DG  48
  799 173.17 -17.99 04 20  +23 30   140  10   0.423 3 5  64
  800 173.19 -16.48 04 25  +24 30   300  30   3.250 4 6  64
  801 173.21  31.70 08 02  +46 30    90  20   0.314 2 4   0
  802 173.33   2.37 05 35  +35 50     2   2   0.002 3 3   0 S 233
  803 173.44   2.54 05 36  +35 50    12  10   0.021 3 4   0
  804 173.46  -0.16 05 25  +34 20    13  10   0.014 3 2  57 IC  417
  805 173.48   3.24 05 39  +36 10    40  40   0.401 3 4   0 S 232
  806 173.48 -13.73 04 35  +26 05     4   2   0.002 3 5  64 DG  42
  807 173.58  -1.75 05 19  +33 20    40  30   0.194 3 2  57 IC  410
  808 173.65   2.89 05 38  +35 50    10   5   0.014 3 2   0 S 231
  809 173.80  -5.83 05 04  +30 46     2   2   0.001 4 5   0 DG  50
  810 173.92   0.24 05 28  +34 10     4   4   0.002 3 1   0 NGC 1931
  811 173.96  30.38 07 55  +45 40    60  10   0.060 2 4   0
  812 174.03 -15.98 04 29  +24 13     4   4   0.007 2 5  64 DG  37
  813 174.12 -13.67 04 37  +25 39     4   4   0.004 3 3  64 IC 2087
  814 174.34 -17.75 04 24  +22 50    10   6   0.014 1 2  64 C 34
  815 174.71 -15.34 04 33  +24 08     1   1   0.001 3 5  64 DG  40
  816 175.28 -16.70 04 30  +22 50   130  30   1.201 4 6  64
  817 176.18 -20.82 04 19  +19 30     7   7   0.002 3 2   0 NGC 1554
  818 177.80  -0.23 05 36  +30 40    22  10   0.053 3 5   0 DG  66
  819 177.84 -20.28 04 25  +18 40   150  20   1.215 4 6  69
  820 178.55 -53.38 02 47  -04 00    40   8   0.052 1 6   0
  821 178.87 -20.16 04 28  +18 00     6   3   0.002 3 3  69 S 239
  822 180.05  -1.66 05 36  +28 00   200 180   0.000 3 3   0 S 240
  823 180.71   4.30 06 01  +30 30     4   4   0.005 1 2   0 C 61
  824 180.93   4.18 06 01  +30 15     2   2   0.002 3 2  59 DG  85
  825 181.00   4.13 06 01  +30 10    10  10   0.014 4 5  59
  826 182.30   0.07 05 48  +27 00     7   7   0.011 3 3   0 S 242
  827 182.41   0.27 05 49  +27 00    10  10   0.014 3 3   0 DG  84
  828 182.72 -28.39 04 11  +10 05     5   5   0.011 1 3   0 DG  28
  829 183.46 -33.30 03 57  +06 30    22  10   0.042 4 4  79
  830 183.99  -4.16 05 36  +23 20     8   5   0.003 3 5   0 S 243
  831 184.36 -28.85 04 13  +08 40    30  15   0.089 1 6  80
  832 184.36 -28.85 04 13  +08 40     6   3   0.002 1 4  80
  833 184.62  -5.65 05 32  +22 00     8   4   0.003 3 1   0 NGC 1952
  834 184.96 -29.26 04 13  +08 00   140  25   0.926 4 6   0
  835 185.03 -34.34 03 57  +04 50    20   7   0.032 4 4  79
  836 186.52 -34.66 03 59  +03 40    80  12   0.352 4 4  79
  837 186.80  -5.37 05 38  +20 19     3   3   0.002 1 5   0
  838 186.96 -16.62 04 59  +14 00    90  30   0.722 3 6   0 S 246
  839 187.35 -34.86 04 00  +03 00   600  30   5.345 4 5  79 S 245
  840 188.65   3.75 06 16  +23 18     8   4   0.007 1 3  63 IC  444
  841 188.69   4.25 06 18  +23 30    50  40   0.634 3 5  63 S 249
  842 188.71 -26.47 04 30  +07 00   270 120   9.965 2 6  90
  843 189.02   0.91 06 06  +21 36    10  10   0.014 4 3   0 S 247
  844 189.13   2.97 06 14  +22 30    50  40   0.000 0 0   0 IC  443
  845 189.33   4.40 06 20  +23 00    40  30   0.391 3 4   0 DG 101
  846 189.66 -24.95 04 37  +07 10    10   4   0.007 3 5  91 S 250
  847 189.67 -24.65 04 38  +07 20    25   5   0.018 3 6  91
  848 189.68 -14.57 05 12  +12 58     2   2   0.002 2 5  73
  849 189.78 -27.14 04 30  +05 50    10   2   0.007 3 5  90 S 251
  850 189.78 -13.76 05 15  +13 20     5   3   0.003 3 2  73
  851 189.78 -13.76 05 15  +13 20    15   8   0.018 4 5  73
  852 189.94 -26.94 04 31  +05 50    10  10   0.025 4 6  90
  853 189.99 -37.03 03 58  +00 00   930 120  26.900 4 6  79
  854 190.10   0.58 06 07  +20 30    40  30   0.229 3 1   0 NGC 2175
  855 191.42  -0.74 06 05  +18 42     3   2   0.002 1 2   0 C 62
  856 191.43 -52.20 03 10  -09 25    15  15   0.056 3 4   0
  857 192.05 -14.01 05 19  +11 20    70  10   0.063 4 5  73
  858 192.48  -0.21 06 09  +18 02    10  10   0.025 3 5   0 S 254
  859 192.63  -0.02 06 10  +18 00     4   4   0.003 3 2   0 IC 2162
  860 193.74 -22.66 04 53  +05 20    40   4   0.011 3 5   0 S 260
  861 194.03 -39.47 03 57  -04 00    90  15   0.296 4 5  79
  862 194.05  -1.91 06 06  +15 50    30  15   0.053 3 3  71
  863 194.10  -1.93 06 06  +15 47    42  30   0.211 3 4  71 S 261
  864 194.20  -1.99 06 06  +15 40    30  10   0.025 3 3  71
  865 194.68 -12.42 05 30  +10 00   270 240  11.468 3 4  73 C 54
  866 194.69 -15.60 05 19  +08 20     3   3   0.003 1 2  73 C 44
  867 194.69 -15.60 05 19  +08 20    20  20   0.085 3 4  73 S 263
  868 194.71 -19.99 05 04  +06 00    30   5   0.028 4 5   0 S 262
  869 194.80 -16.54 05 16  +07 45    40   5   0.099 4 4  73 S 265
  870 194.85 -48.90 03 26  -09 30    65   2   0.049 4 5   0
  871 195.39 -16.89 05 16  +07 05    30   5   0.060 4 4  73
  872 195.41 -17.19 05 15  +06 55    40   5   0.070 4 4  73
  873 195.63  -2.51 06 07  +14 10    30  12   0.092 3 5  78 S 268
  874 196.11  -2.50 06 08  +13 45    30  12   0.081 3 5  78 S 268
  875 196.21  -1.17 06 13  +14 18     8   5   0.007 3 5   0 S 267
  876 196.49  -1.60 06 12  +13 51     3   2   0.002 3 2   0 S 269
  877 196.79  -3.15 06 07  +12 50     1   1   0.001 3 5   0 S 270
  878 196.95 -10.30 05 42  +09 10    30   5   0.046 3 4  73
  879 197.19 -10.15 05 43  +09 02     3   2   0.002 3 1  73 C 59
  880 197.65 -17.90 05 17  +04 43    40   3   0.053 4 4  73
  881 197.79 -17.11 05 20  +05 00    45  15   0.165 4 4  73
  882 197.83 -17.71 05 18  +04 40    40   6   0.070 4 4  73
  883 197.88 -18.61 05 15  +04 10    40   5   0.070 4 4  73
  884 198.15 -18.18 05 17  +04 10    50   5   0.081 4 4  73
  885 199.00 -15.48 05 28  +04 50    70  10   0.211 3 4  73
  886 199.17 -15.58 05 28  +04 38     3   2   0.002 1 2  73
  887 199.51   0.09 06 24  +12 00   130  35   1.109 3 6   0
  888 199.63 -16.41 05 26  +03 50    55  10   0.148 4 4  73
  889 199.67   1.11 06 28  +12 20    55  20   0.235 3 5   0
  890 199.76 -18.21 05 20  +02 50   120  30   0.908 3 3  73
  891 200.10  11.99 07 09  +16 50   120 120   2.760 1 6   0
  892 200.20 -16.15 05 28  +03 30    30   8   0.056 4 5  73
  893 200.36 -32.94 04 30  -05 00    60  30   0.352 2 6   0
  894 200.62 -14.08 05 36  +04 10    20   4   0.014 1 3  73 DG  70
  895 200.85   0.49 06 28  +11 00   120  40   0.870 3 6   0
  896 201.02 -34.67 04 25  -06 20    40  10   0.085 3 5   0
  897 201.08 -33.56 04 29  -05 50    25   8   0.070 2 5   0
  898 201.31   0.25 06 28  +10 29     5   4   0.004 1 3   0 IC  446
  899 201.54   1.79 06 34  +11 00    30  15   0.081 3 4  77
  900 201.62 -32.96 04 32  -05 56    26   8   0.053 2 5   0
  901 201.63   0.64 06 30  +10 23     2   2   0.001 2 1   0 NGC 2247
  902 201.68   1.72 06 34  +10 50     9   4   0.007 3 2  77
  903 201.69   0.05 06 28  +10 03    25  20   0.127 1 3   0 IC 2169
  904 201.79   0.55 06 30  +10 12     2   2   0.001 2 1   0 NGC 2245
  905 201.83 -11.31 05 48  +04 30    80  60   0.954 4 6  73
  906 202.16 -31.23 04 39  -05 30    40  30   0.278 2 4   0
  907 202.59 -22.31 05 11  -01 30    10   8   0.025 1 3  73
  908 202.61  -8.89 05 58  +05 00   240  90   4.032 4 6  73
  909 202.80 -31.80 04 38  -06 15    35  10   0.088 1 4   0
  910 202.82 -23.28 05 08  -02 10    45  10   0.265 1 3  73
  911 202.92   2.18 06 38  +09 57    10   7   0.014 3 1  76 NGC 2264
  912 203.10   2.09 06 38  +09 45    45  25   0.137 3 2  76
  913 203.12 -16.87 05 31  -00 42     2   2   0.002 1 2  73 IC  423
  914 203.43 -16.75 05 32  -00 30     2   2   0.002 1 2  73 DG  59
  915 203.48 -22.19 05 13  -02 10    60  20   0.261 1 3  73
  916 203.49 -24.76 05 04  -03 25     2   2   0.002 1 1  73 NGC 1788
  917 203.50 -30.15 04 45  -06 00    70  30   0.465 1 3  73
  918 203.64 -17.43 05 30  +00 00  1560 600 130.000 3 6  73
  919 203.68 -21.16 05 17  -01 50    50  15   0.144 1 3  73
  920 203.74   1.20 06 36  +08 46     2   1   0.001 2 1   0 NGC 2261
  921 203.76 -16.35 05 34  -00 25    10   3   0.010 1 2  73 IC  426
  922 203.77   1.74 06 38  +09 00   180  60   4.687 3 4   0
  923 203.79 -25.48 05 02  -04 00   120  60   1.180 3 5  73
  924 203.96 -15.31 05 38  -00 45    15  10   0.032 3 4  73
  925 204.03 -15.35 05 38  -00 40     2   2   0.001 1 3  73 DG  71
  926 204.08   4.64 06 49  +10 03    10   5   0.007 2 5   0
  927 204.09 -15.38 05 38  -00 36     2   2   0.001 1 3  73 DG  73
  928 204.24 -16.03 05 36  -00 10    15  10   0.039 1 3  73 DG  67
  929 204.31   0.62 06 35  +08 00   540 120  28.400 3 5  74
  930 204.44  -0.56 06 31  +07 20    30  20   0.148 1 4  75
  931 204.44  -0.56 06 31  +07 20    15  10   0.032 1 3  75 IC  448
  932 204.50  -1.16 06 29  +07 00    55  10   0.123 3 4  74
  933 204.60 -13.66 05 45  +01 00   420  30   5.109 3 3  73 DG  82
  934 204.60 -13.66 05 45  +01 00   140  15   0.542 3 2  73
  935 204.96 -17.55 05 32  -01 10    15   5   0.018 1 3  73
  936 205.03  -0.87 06 31  +06 40    11   5   0.010 3 3  74
  937 205.13 -22.17 05 16  -03 30   200  80   2.627 1 4  73
  938 205.32 -14.04 05 45  +00 12     7   5   0.007 2 2  73 NGC 2071
  939 205.38 -14.35 05 44  +00 00    10  10   0.007 2 1  73 NGC 2064
  940 205.42 -17.78 05 32  -01 40    50  10   0.120 1 3  73 NGC 1990
  941 205.46  -1.66 06 29  +05 55    18   8   0.028 3 3  74
  942 205.70 -21.89 05 18  -03 50   100  10   0.271 1 3  73
  943 205.92  -1.34 06 31  +05 40    30   9   0.053 3 3  74
  944 206.06 -16.41 05 38  -01 33     8   5   0.011 1 1  73 IC  431
  945 206.18 -23.53 05 13  -05 00    90  60   1.021 1 3  73
  946 206.21 -16.20 05 39  -01 35    10  10   0.021 1 1  73 IC  432
  947 206.29   1.55 06 42  +06 40    60  10   0.134 3 4  74
  948 206.39  -1.87 06 30  +05 00    80  60   1.042 3 1  74 NGC 2238
  949 206.39  -1.87 06 30  +05 00    18  18   0.060 3 3  74
  950 206.41 -17.44 05 35  -02 20    70  60   1.162 3 3  73
  951 206.71  -0.91 06 34  +05 10    15   3   0.007 3 3  74
  952 206.87   0.13 06 38  +05 30   200  90   4.331 3 4  74
  953 206.90 -16.56 05 39  -02 20    90  30   0.504 3 1  73 IC  434
  954 206.90 -16.56 05 39  -02 20    10   8   0.010 1 1  73 NGC 2023
  955 207.26 -13.06 05 52  -01 00    40  10   0.141 3 2  73
  956 207.29 -22.66 05 18  -05 30    50   5   0.081 3 4  73 S 278
  957 207.42 -22.44 05 19  -05 30     8   8   0.014 1 3  73
  958 207.43 -17.39 05 37  -03 10    60  30   0.570 4 3  73
  959 207.50 -27.78 05 00  -08 00   180  60   1.940 1 3  73 IC 2118
  960 207.65 -23.11 05 17  -06 00    30  20   0.141 3 3  73
  961 207.66 -22.00 05 21  -05 30    30  10   0.074 1 3  73
  962 207.67 -16.94 05 39  -03 10    50   6   0.074 4 2  73
  963 207.80 -19.58 05 30  -04 30     8   5   0.015 1 5   0 DG  56
  964 207.86 -22.37 05 20  -05 50   110  60   1.317 1 4  73
  965 207.89 -17.62 05 37  -03 40     8   3   0.008 4 3  73
  966 207.98 -13.15 05 53  -01 40    90  50   0.708 3 5  73
  967 208.20 -17.77 05 37  -04 00    15  10   0.021 4 3  73
  968 208.39 -28.45 04 59  -09 00    20  12   0.060 3 4  73 DG  49
  969 208.43 -22.08 05 22  -06 10    15  15   0.028 1 3  73
  970 208.69  -2.51 06 32  +02 40    40  40   0.264 3 4  85 S 280
  971 208.69  -2.51 06 32  +02 40    25  20   0.102 3 3  85
  972 208.69  -2.51 06 32  +02 40    10   3   0.007 3 2  85
  973 208.69  -2.51 06 32  +02 40    20   2   0.011 3 2  85
  974 209.13 -19.35 05 33  -05 30    90  60   0.923 3 1  73 NGC 1976
  975 209.16 -29.33 04 57  -10 00   120  30   0.616 1 5  73
  976 209.43 -13.33 05 55  -03 00   160  40   2.053 3 3  73
  977 209.84 -19.13 05 35  -06 00   240 180   5.905 4 3  73 NGC 1980
  978 210.04  -2.09 06 36  +01 40    40  15   0.092 3 3   0 S 282
  979 210.44 -19.70 05 34  -06 46     2   2   0.002 1 1  73 NGC 1999
  980 211.04 -28.21 05 04  -11 00    50  12   0.151 4 6  73
  981 211.10 -36.54 04 33  -14 30   120  16   0.426 4 6   0
  982 211.26 -15.36 05 51  -05 30    50  10   0.102 4 3  73
  983 211.65  -1.51 06 41  +00 30    60  50   0.627 3 6  84 S 284
  984 211.91  -1.37 06 42  +00 20    40  30   0.158 3 5  84
  985 211.92 -14.84 05 54  -05 50    60  20   0.479 4 3  73
  986 212.03  -1.15 06 43  +00 20    20   5   0.032 3 3  84
  987 212.06  -1.45 06 42  +00 10    20   8   0.039 3 4  84
  988 212.07 -16.03 05 50  -06 30   180  60   2.518 4 4  73
  989 212.27 -17.51 05 45  -07 20    60  10   0.173 4 4  73
  990 212.81 -11.94 06 06  -05 18    10   3   0.004 2 3  73 DG  91
  991 213.16 -27.73 05 09  -12 30    70   5   0.081 3 5  73
  992 213.43 -19.98 05 38  -09 25    10   5   0.006 1 5  73 DG  75
  993 213.63 -12.34 06 06  -06 12     3   3   0.002 1 2  73 C 65
  994 213.69 -12.65 06 05  -06 23     2   2   0.001 1 1  73 NGC 2170
  995 213.76 -12.40 06 06  -06 20     3   2   0.002 1 2  73 C 66
  996 213.83 -11.89 06 08  -06 10     2   2   0.001 1 3  73 NGC 2183
  997 213.86 -11.90 06 08  -06 12     2   2   0.001 1 3  73 NGC 2185
  998 213.87 -12.18 06 07  -06 20     3   2   0.002 1 1  73 NGC 2182
  999 213.91 -12.48 06 06  -06 30    15  10   0.025 3 3  73 DG  92
 1000 213.92 -11.65 06 09  -06 08     2   2   0.001 1 3  73 C 71
 1001 214.05 -22.44 05 30  -11 00    80  20   0.458 3 5  73
 1002 214.09 -20.83 05 36  -10 20    50  15   0.201 3 5  73
 1003 214.35 -11.06 06 12  -06 15     1   1   0.001 1 4   0 DG  97
 1004 214.49 -10.86 06 13  -06 17     1   1   0.001 1 4   0 DG  98
 1005 214.81 -23.31 05 28  -12 00    60  30   0.208 3 5  73
 1006 215.48 -22.78 05 31  -12 20    50  10   0.085 3 5  73
 1007 215.65 -21.24 05 37  -11 50    30  15   0.102 3 5  73
 1008 216.45 -14.81 06 02  -09 45     3   2   0.002 1 1  94
 1009 216.85 -20.42 05 42  -12 30    35  25   0.229 3 5  73
 1010 217.12 -21.07 05 40  -13 00   200  10   0.824 3 5  73
 1011 217.73 -15.13 06 03  -11 00   240 120   6.458 4 6  94
 1012 218.08  -0.35 06 57  -04 40    12  12   0.039 4 5   0 S 287
 1013 218.66   1.84 07 06  -04 10     1   1   0.001 3 1   0 S 288
 1014 218.92  -4.42 06 44  -07 17     8   4   0.007 2 4   0 S 289
 1015 219.20  -9.02 06 28  -09 36     5   3   0.003 1 3   0 DG 104
 1016 219.49 -17.81 05 56  -13 40    68  35   0.116 4 6  93
 1017 219.50 -10.51 06 23  -10 32     5   3   0.003 1 4   0
 1018 219.64 -13.58 06 12  -12 00    43  15   0.158 4 5  94
 1019 219.96 -18.02 05 56  -14 10     3   2   0.002 1 4  93
 1020 220.43  -2.69 06 53  -07 50    11   7   0.021 4 5   0 S 291
 1021 220.74  -1.73 06 57  -07 40     2   2   0.002 1 3   0
 1022 220.84  -2.62 06 54  -08 10    22  15   0.070 2 3   0 DG 113
 1023 221.85  -2.02 06 58  -08 47     3   3   0.003 1 2   0 DG 114
 1024 222.15   0.61 07 08  -07 50    90  20   0.426 4 6   0
 1025 222.45 -17.24 06 03  -16 00   140  90   2.972 3 5   0
 1026 223.58   1.53 07 14  -08 40   140  10   0.310 4 5   0
 1027 223.68  -1.86 07 02  -10 20    20  20   0.081 3 1  95 IC 2177
 1028 223.87   1.37 07 14  -09 00    70  10   0.176 4 5  96
 1029 223.87   2.78 07 19  -08 20    40   5   0.053 4 5   0
 1030 224.19  -2.68 07 00  -11 10    20  10   0.042 2 4  95 S 293
 1031 224.22   3.43 07 22  -08 20    40   8   0.070 4 5   0
 1032 224.24   1.18 07 14  -09 25     7   8   0.007 3 2  96 S 294
 1033 224.49  -1.74 07 04  -11 00   150  20   1.081 3 4  95 S 296
 1034 224.51  -0.63 07 08  -10 30   120  60   1.673 3 5  95
 1035 224.52  -2.58 07 01  -11 25    15  10   0.035 2 4  95 S 295
 1036 225.20   0.67 07 14  -10 30    60  30   0.423 3 4  95
 1037 225.27  -2.42 07 03  -12 00   150  20   0.556 3 2  95 DG 116
 1038 225.39  -1.65 07 06  -11 45    15  15   0.042 2 4  95
 1039 225.43  -2.50 07 03  -12 11    10  10   0.021 2 1  95 C 90
 1040 227.63  -0.08 07 16  -13 00    20  20   0.049 3 3  97 IC  468
 1041 227.66  -0.09 07 16  -13 02    10   5   0.011 3 2  97 NGC 2359
 1042 229.12  -4.41 07 03  -16 20     7   5   0.007 1 4   0
 1043 231.33  -4.51 07 07  -18 20    20  10   0.046 3 5 116
 1044 231.48  -4.33 07 08  -18 23    10   9   0.017 3 1 116
 1045 231.52  -0.25 07 23  -16 30     8   4   0.003 4 6   0
 1046 232.66   0.99 07 30  -16 54    20  20   0.067 3 3   0 S 302
 1047 233.76  -9.35 06 53  -22 40    60   5   0.116 3 4   0 S 303
 1048 233.83  -0.16 07 28  -18 29     3   3   0.002 4 2   0 S 305
 1049 233.98 -12.00 06 43  -24 00   180  30   0.954 3 5   0 S 304
 1050 234.32  -0.44 07 28  -19 03    30  30   0.067 4 5   0 S 306
 1051 234.57   0.78 07 33  -18 40     4   4   0.002 4 3   0 S 307
 1052 234.57 -10.00 06 52  -23 40    20   4   0.025 3 5   0 S 308
 1053 234.83  -0.18 07 30  -19 22    10  10   0.017 4 4   0 S 309
 1054 235.54  -4.03 07 17  -21 50    60  20   0.423 4 4 112
 1055 235.62  -6.41 07 08  -23 00   150  20   0.820 4 6   0
 1056 236.15  -7.96 07 03  -24 10    70   8   0.116 4 6   0
 1057 236.79  -2.07 07 27  -22 00    33   5   0.049 4 4   0
 1058 237.48  -4.79 07 18  -23 54    10   5   0.007 1 3 112 C 96
 1059 237.89  -4.23 07 21  -24 00   300  90   6.697 4 5 112 S 310
 1060 238.77  -3.67 07 25  -24 30   180  20   1.820 4 4 112
 1061 238.85  -2.15 07 31  -23 50    20   8   0.032 4 4   0
 1062 240.34  -2.20 07 34  -25 10    10  10   0.017 1 3   0 C 101
 1063 241.75  -5.53 07 24  -28 00    90   5   0.134 3 5 117
 1064 242.53  -6.19 07 23  -29 00   180  40   2.011 4 6 117
 1065 243.16   0.32 07 50  -26 20     8   7   0.007 3 1 107 NGC 2467
 1066 243.16   0.32 07 50  -26 20    10  10   0.018 3 2 107
 1067 243.28   0.51 07 51  -26 20    50  30   0.183 3 3 107 S 311
 1068 243.39  -8.35 07 16  -30 45   110  15   0.356 4 5   0
 1069 244.20  34.18 09 47  -07 00    45  20   0.190 1 6   0
 1070 244.56  -7.02 07 24  -31 10   130  25   0.863 4 5   0
 1071 245.79  11.73 08 38  -22 10    80   5   0.113 3 4 113
 1072 247.26  -3.88 07 43  -32 00   120  20   0.574 4 5   0
 1073 247.70  10.34 08 38  -24 30    50   8   0.085 3 4 113
 1074 247.85  11.37 08 42  -24 00    70  10   0.130 3 4 113
 1075 248.14  12.01 08 45  -23 50    60  10   0.169 3 4 113
 1076 249.24  12.05 08 48  -24 40    70  10   0.190 3 4 113
 1077 250.52  13.08 08 55  -25 00   840  90  16.200 3 5 113 S 312
 1078 251.76  12.97 08 58  -26 00   210  20   0.947 3 4 113
 1079 252.17   9.77 08 48  -28 20    15  10   0.028 3 5 113
 1080 252.46  10.39 08 51  -28 10    10   5   0.007 3 5 113
 1081 252.47  10.67 08 52  -28 00    80  10   0.215 3 6 113
 1082 254.74  12.54 09 05  -28 30   360  60   3.204 4 6 113
 1083 255.10  13.69 09 10  -28 00   300  20   1.039 4 4 113
 1084 256.28  11.22 09 05  -30 30   120  60   1.806 4 5   0
 1085 256.99  15.92 09 23  -27 50    20   6   0.032 3 4 113
 1086 257.98  12.32 09 14  -31 00    60  45   0.669 4 5   0
 1087 258.24  14.76 09 23  -29 30    75  30   0.560 4 6   0
 1088 260.13  14.47 09 28  -31 00   180  20   1.056 4 5   0
 1089 263.21  19.90 09 55  -29 00   150  25   0.870 4 5   0
 1090 265.94  18.15 09 59  -32 00   140  30   1.581 4 5   0
 1091 337.39  22.98 15 16  -29 40    90  75   1.511 3 6   0
 1092 346.30  21.22 15 50  -25 50   130  30   1.102 1 5 110 DG 125
 1093 346.83  20.76 15 53  -25 50    90  10   0.317 1 4 110 S 1
 1094 347.16  19.78 15 57  -26 20    50  15   0.229 1 4 110 DG 130
 1095 347.78  20.39 15 57  -25 30    60  60   0.620 1 4 110
 1096 348.08  16.86 16 09  -27 48    12  10   0.025 1 6   0 IC 4591
 1097 348.14  23.05 15 50  -23 20    70  20   0.215 4 5 111
 1098 348.63  22.86 15 52  -23 10    40  10   0.099 4 5 111
 1099 349.82  22.02 15 58  -23 00   130 100   2.243 3 4 111 S 7
 1100 350.49  13.89 16 26  -28 10    30  10   0.085 4 4 114
 1101 351.12  17.17 16 17  -25 30    17   3   0.014 4 2 115 S 9
 1102 351.15  14.17 16 27  -27 30    80  10   0.296 4 4 114
 1103 351.22  13.34 16 30  -28 00   240 180   8.270 4 5 114
 1104 351.28  17.00 16 18  -25 30    60  50   0.475 1 3 115 C 130
 1105 351.37  17.40 16 17  -25 10    12   4   0.010 4 2 115
 1106 351.54  17.23 16 18  -25 10    20   4   0.018 4 2 115
 1107 351.76  15.00 16 26  -26 30    60  40   0.546 3 1 114 IC 4606
 1108 351.88  15.11 16 26  -26 20   180 120   3.845 3 4 114 DG 141
 1109 352.98  16.95 16 23  -24 20    20   5   0.035 1 2 114 IC 4603
 1110 353.24  15.66 16 28  -25 00    30  15   0.049 1 3 114 IC 4605
 1111 353.76  17.61 16 23  -23 20    60  25   0.391 1 3 114 IC 4604
 1112 353.76  17.61 16 23  -23 20    70  70   0.535 1 4 114
 1113 354.91  22.65 16 10  -19 10    60  40   0.475 1 3 104 IC 4592
 1114 355.25  22.30 16 12  -19 10   220  90   4.158 2 4 104
 1115 355.59  20.69 16 18  -20 00    20  10   0.039 1 3 104 C 129
 1116 355.83   0.51 17 30  -32 10   150  90   2.158 3 4 109 S 12
 1117 356.03  -0.11 17 33  -32 20    80  30   0.458 3 3 109
 1118 356.33  13.12 16 45  -24 20   300  30   2.560 3 6 114
 1119 356.82  20.13 16 23  -19 30   150  60   2.158 4 5 104
 1120 358.35  -1.92 17 46  -31 20    23  20   0.088 4 4 108
 1121 358.46  -2.10 17 47  -31 20    45  35   0.292 4 6 108 S 15
 1122 359.24  36.59 15 38  -07 00    60  30   0.359 3 4   0
 1123 359.39  18.77 16 34  -18 30   210 150   7.704 4 6 104
 1124 359.72  -0.32 17 43  -29 20    12  12   0.032 4 3   0 S 16
 1125 359.94  -0.44 17 44  -29 12     2   2   0.001 4 5   0 S 18
